Date,Download,Upload
Fri  8 Jan 11:30:01 IST 2021,83.17,28.26
Fri  8 Jan 12:00:01 IST 2021,78.14,26.77
Fri  8 Jan 12:30:01 IST 2021,4.62,27.16
Fri  8 Jan 13:00:01 IST 2021,36.04,27.04
Fri  8 Jan 13:30:01 IST 2021,9.96,29.24
Fri  8 Jan 14:00:01 IST 2021,18.57,29.09
Fri  8 Jan 14:30:02 IST 2021,4.46,19.98
Fri  8 Jan 15:00:01 IST 2021,29.5,15.31
Fri  8 Jan 15:30:02 IST 2021,5.29,24.18
Fri  8 Jan 16:00:01 IST 2021,70.34,27.45
Fri  8 Jan 16:30:01 IST 2021,71.09,28.04
Fri  8 Jan 17:00:01 IST 2021,74.43,28.33
Fri  8 Jan 17:30:01 IST 2021,78.49,30.02
Fri  8 Jan 18:00:01 IST 2021,80.73,31.03
Fri  8 Jan 18:30:01 IST 2021,81.99,33.7
Fri  8 Jan 19:00:01 IST 2021,69.83,23.51
Fri  8 Jan 19:30:01 IST 2021,81.88,29.2
Fri  8 Jan 20:00:01 IST 2021,13.45,29.34
Fri  8 Jan 20:30:01 IST 2021,61.37,27.79
Fri  8 Jan 21:00:01 IST 2021,84.45,30.3
Fri  8 Jan 21:30:01 IST 2021,61.59,29.47
Fri  8 Jan 22:00:01 IST 2021,71.41,25.25
Fri  8 Jan 22:30:01 IST 2021,69.17,29.37
Fri  8 Jan 23:00:01 IST 2021,48.64,30.41
Fri  8 Jan 23:30:01 IST 2021,86.4,25.25
Sat  9 Jan 00:00:01 IST 2021,25.32,29.95
Sat  9 Jan 00:30:01 IST 2021,19.03,30.05
Sat  9 Jan 01:00:01 IST 2021,75.6,31.87
Sat  9 Jan 01:30:01 IST 2021,12.3,29.05
Sat  9 Jan 02:00:01 IST 2021,26.73,32.55
Sat  9 Jan 02:30:01 IST 2021,81.16,30.27
Sat  9 Jan 03:00:01 IST 2021,85.75,31.67
Sat  9 Jan 03:30:01 IST 2021,81.32,29.82
Sat  9 Jan 04:00:01 IST 2021,81.75,32.25
Sat  9 Jan 04:30:01 IST 2021,24.46,28.81
Sat  9 Jan 05:00:01 IST 2021,80.49,33.22
Sat  9 Jan 05:30:01 IST 2021,76.11,31.8
Sat  9 Jan 06:00:01 IST 2021,56.84,32.23
Sat  9 Jan 06:30:01 IST 2021,22.8,32.25
Sat  9 Jan 07:00:01 IST 2021,58.98,27.59
Sat  9 Jan 07:30:01 IST 2021,52.68,30.71
Sat  9 Jan 08:00:01 IST 2021,48.99,8.99
Sat  9 Jan 08:30:02 IST 2021,79.29,29.39
Sat  9 Jan 09:00:01 IST 2021,83.96,32.53
Sat  9 Jan 09:30:01 IST 2021,76.05,31.26
Sat  9 Jan 10:00:01 IST 2021,83.95,32.19
Sat  9 Jan 10:30:01 IST 2021,82.77,27.65
Sat  9 Jan 11:00:01 IST 2021,78.46,28.52
Sat  9 Jan 11:30:01 IST 2021,69.38,20.24
Sat  9 Jan 12:00:01 IST 2021,76.76,26.67
Sat  9 Jan 12:30:01 IST 2021,52.69,27.41
Sat  9 Jan 13:00:01 IST 2021,38.41,31.96
Sat  9 Jan 13:30:01 IST 2021,67.59,25.72
Sat  9 Jan 14:00:01 IST 2021,82.31,32.41
Sat  9 Jan 14:30:01 IST 2021,67.87,26.25
Sat  9 Jan 15:00:01 IST 2021,65.97,26.42
Sat  9 Jan 15:30:01 IST 2021,77.83,29.95
Sat  9 Jan 16:00:01 IST 2021,60,26
Sat  9 Jan 16:30:01 IST 2021,37.41,32.01
Sat  9 Jan 17:00:01 IST 2021,85.08,33.84
Sat  9 Jan 17:30:01 IST 2021,88.2,30.65
Sat  9 Jan 18:00:01 IST 2021,87.84,34.76
Sat  9 Jan 18:30:01 IST 2021,76.45,32.58
Sat  9 Jan 19:00:01 IST 2021,74.92,3.74
Sat  9 Jan 19:30:01 IST 2021,19.33,29.84
Sat  9 Jan 20:00:01 IST 2021,44.38,29.42
Sat  9 Jan 20:30:01 IST 2021,89.78,32.77
Sat  9 Jan 21:00:01 IST 2021,72.31,31.29
Sat  9 Jan 21:30:01 IST 2021,72.16,31.13
Sat  9 Jan 22:00:01 IST 2021,24.16,28.23
Sat  9 Jan 22:30:01 IST 2021,80.04,27.81
Sat  9 Jan 23:00:01 IST 2021,64.12,16.87
Sat  9 Jan 23:30:01 IST 2021,84.85,32.14
Sun 10 Jan 00:00:01 IST 2021,69.88,29.93
Sun 10 Jan 00:30:01 IST 2021,77.01,29.95
Sun 10 Jan 01:00:01 IST 2021,69.99,32.59
Sun 10 Jan 01:30:01 IST 2021,71.92,31.01
Sun 10 Jan 02:00:01 IST 2021,83.91,35.23
Sun 10 Jan 02:30:01 IST 2021,84.83,31.49
Sun 10 Jan 03:00:01 IST 2021,66.66,30.85
Sun 10 Jan 03:30:01 IST 2021,86.07,33.39
Sun 10 Jan 04:00:01 IST 2021,89.08,31.29
Sun 10 Jan 04:30:01 IST 2021,86.69,33.33
Sun 10 Jan 05:00:01 IST 2021,72.37,33.3
Sun 10 Jan 05:30:01 IST 2021,83.14,32.2
Sun 10 Jan 06:00:01 IST 2021,82.07,34.44
Sun 10 Jan 06:30:01 IST 2021,90.49,30.13
Sun 10 Jan 07:00:01 IST 2021,79.79,32.9
Sun 10 Jan 07:30:01 IST 2021,81.16,29.61
Sun 10 Jan 08:00:01 IST 2021,36.41,5.74
Sun 10 Jan 08:30:01 IST 2021,87.54,32.9
Sun 10 Jan 09:00:01 IST 2021,18.03,32.65
Sun 10 Jan 09:30:01 IST 2021,81.39,30.03
Sun 10 Jan 10:00:01 IST 2021,81.61,33.18
Sun 10 Jan 10:30:01 IST 2021,85.53,34.08
Sun 10 Jan 11:00:01 IST 2021,52.51,31.06
Sun 10 Jan 11:30:01 IST 2021,82.44,29.46
Sun 10 Jan 12:00:01 IST 2021,86.19,31.55
Sun 10 Jan 12:30:02 IST 2021,16.19,26.48
Sun 10 Jan 13:00:01 IST 2021,74.43,31.34
Sun 10 Jan 13:30:01 IST 2021,84.54,29.38
Sun 10 Jan 14:00:01 IST 2021,86.95,34.66
Sun 10 Jan 14:30:01 IST 2021,83.41,29.37
Sun 10 Jan 15:00:01 IST 2021,85.38,33.07
Sun 10 Jan 15:30:01 IST 2021,30.1,23.62
Sun 10 Jan 16:00:01 IST 2021,10.63,28.86
Sun 10 Jan 16:30:01 IST 2021,7.32,33.48
Sun 10 Jan 17:00:01 IST 2021,22.44,27.18
Sun 10 Jan 17:30:01 IST 2021,12.52,29.98
Sun 10 Jan 18:00:01 IST 2021,19.38,32.96
Sun 10 Jan 18:30:01 IST 2021,81.84,28.71
Sun 10 Jan 19:00:02 IST 2021,,
Sun 10 Jan 19:30:01 IST 2021,,
Sun 10 Jan 20:00:01 IST 2021,82.65,26.85
Sun 10 Jan 20:30:01 IST 2021,14.13,18.53
Sun 10 Jan 21:00:01 IST 2021,83.74,27.32
Sun 10 Jan 21:30:01 IST 2021,,
Sun 10 Jan 22:00:01 IST 2021,68.53,25.81
Sun 10 Jan 22:30:01 IST 2021,77.01,28.43
Sun 10 Jan 23:00:01 IST 2021,23.77,25.12
Sun 10 Jan 23:30:01 IST 2021,78.35,32.05
Mon 11 Jan 00:00:02 IST 2021,79.84,31.32
Mon 11 Jan 00:30:01 IST 2021,18.73,29.96
Mon 11 Jan 01:00:01 IST 2021,79.5,29.78
Mon 11 Jan 01:30:01 IST 2021,76.49,31.52
Mon 11 Jan 02:00:01 IST 2021,85.73,32.3
Mon 11 Jan 02:30:02 IST 2021,88.51,31.33
Mon 11 Jan 03:00:01 IST 2021,76.31,27.05
Mon 11 Jan 03:30:01 IST 2021,72.28,29.43
Mon 11 Jan 04:00:01 IST 2021,85.81,28.21
Mon 11 Jan 04:30:01 IST 2021,75.29,27.68
Mon 11 Jan 05:00:01 IST 2021,21.51,32.45
Mon 11 Jan 05:30:01 IST 2021,89.33,28.74
Mon 11 Jan 06:00:01 IST 2021,86.14,31.52
Mon 11 Jan 06:30:01 IST 2021,90.48,31.89
Mon 11 Jan 07:00:01 IST 2021,74.87,33.52
Mon 11 Jan 07:30:01 IST 2021,83.06,31.96
Mon 11 Jan 08:00:01 IST 2021,5.18,8.76
Mon 11 Jan 08:30:01 IST 2021,40.94,31.07
Mon 11 Jan 09:00:01 IST 2021,73.97,27.66
Mon 11 Jan 09:30:01 IST 2021,80.86,30.76
Mon 11 Jan 10:00:01 IST 2021,85.02,33.31
Mon 11 Jan 10:30:01 IST 2021,86.53,34.82
Mon 11 Jan 11:00:01 IST 2021,80.19,30.58
Mon 11 Jan 11:30:02 IST 2021,80.12,33.43
Mon 11 Jan 12:00:01 IST 2021,83.45,25.25
Mon 11 Jan 12:30:01 IST 2021,78.01,33.52
Mon 11 Jan 13:00:01 IST 2021,11.94,27.73
Mon 11 Jan 13:30:01 IST 2021,17.76,22.83
Mon 11 Jan 14:00:01 IST 2021,80.44,26.88
Mon 11 Jan 14:30:01 IST 2021,10.52,0
Mon 11 Jan 15:00:01 IST 2021,74.98,26.75
Mon 11 Jan 15:30:01 IST 2021,1.91,7.27
Mon 11 Jan 16:00:01 IST 2021,32.05,19.34
Mon 11 Jan 16:30:01 IST 2021,2.68,12.07
Mon 11 Jan 17:00:01 IST 2021,54.99,22.07
Mon 11 Jan 17:30:01 IST 2021,62.89,26.8
Mon 11 Jan 18:00:01 IST 2021,0.26,5.08
Mon 11 Jan 18:30:02 IST 2021,13.08,18.16
Mon 11 Jan 19:00:02 IST 2021,2.21,12.65
Mon 11 Jan 19:30:01 IST 2021,6.64,14.18
Mon 11 Jan 20:00:01 IST 2021,12.92,16.19
Mon 11 Jan 20:30:01 IST 2021,8.32,13.36
Mon 11 Jan 21:00:01 IST 2021,5.93,10.48
Mon 11 Jan 21:30:01 IST 2021,4.25,12.66
Mon 11 Jan 22:00:01 IST 2021,2.61,9.73
Mon 11 Jan 22:30:01 IST 2021,2.18,10.66
Mon 11 Jan 23:00:01 IST 2021,6.62,13.85
Mon 11 Jan 23:30:01 IST 2021,31.76,27.9
Tue 12 Jan 00:00:01 IST 2021,68.26,28.97
Tue 12 Jan 00:30:01 IST 2021,76.26,23.94
Tue 12 Jan 01:00:01 IST 2021,73.04,32.2
Tue 12 Jan 01:30:01 IST 2021,75.38,32.65
Tue 12 Jan 02:00:01 IST 2021,20.26,34.57
Tue 12 Jan 02:30:01 IST 2021,88.37,32.42
Tue 12 Jan 03:00:01 IST 2021,86.37,36.09
Tue 12 Jan 03:30:01 IST 2021,84.96,33.21
Tue 12 Jan 04:00:01 IST 2021,84.23,30.7
Tue 12 Jan 04:30:01 IST 2021,71.7,33.63
Tue 12 Jan 05:00:01 IST 2021,82.68,30.63
Tue 12 Jan 05:30:01 IST 2021,79.37,33.75
Tue 12 Jan 06:00:01 IST 2021,55.21,32.38
Tue 12 Jan 06:30:01 IST 2021,81.47,30.16
Tue 12 Jan 07:00:01 IST 2021,50.69,32.74
Tue 12 Jan 07:30:01 IST 2021,73.03,31.76
Tue 12 Jan 08:00:01 IST 2021,17.27,15.06
Tue 12 Jan 08:30:01 IST 2021,11.2,27.84
Tue 12 Jan 09:00:01 IST 2021,19.49,28.24
Tue 12 Jan 09:30:01 IST 2021,77.81,34.21
Tue 12 Jan 10:00:01 IST 2021,83.65,29.61
Tue 12 Jan 10:30:01 IST 2021,26.35,24.3
Tue 12 Jan 11:00:02 IST 2021,19.94,31.4
Tue 12 Jan 11:30:01 IST 2021,66.19,30.18
Tue 12 Jan 12:00:01 IST 2021,69.98,27.03
Tue 12 Jan 12:30:01 IST 2021,77.75,27.92
Tue 12 Jan 13:00:01 IST 2021,20.11,22.15
Tue 12 Jan 13:30:01 IST 2021,46.18,28.34
Tue 12 Jan 14:00:01 IST 2021,71.39,34.43
Tue 12 Jan 14:30:01 IST 2021,14.08,23.91
Tue 12 Jan 15:00:01 IST 2021,9.01,13.53
Tue 12 Jan 15:30:01 IST 2021,74.23,29.44
Tue 12 Jan 16:00:01 IST 2021,18.67,26.75
Tue 12 Jan 16:30:01 IST 2021,17.44,18.11
Tue 12 Jan 17:00:01 IST 2021,64.99,29.06
Tue 12 Jan 17:30:01 IST 2021,76.95,25.73
Tue 12 Jan 18:00:01 IST 2021,80.72,30.91
Tue 12 Jan 18:30:01 IST 2021,82.93,28.1
Tue 12 Jan 19:00:01 IST 2021,27.24,2.93
Tue 12 Jan 19:30:01 IST 2021,67.94,26.16
Tue 12 Jan 20:00:01 IST 2021,70.57,25.01
Tue 12 Jan 20:30:01 IST 2021,13.8,22.43
Tue 12 Jan 21:00:01 IST 2021,41.98,28.88
Tue 12 Jan 21:30:01 IST 2021,27.28,19.56
Tue 12 Jan 22:00:01 IST 2021,36.52,28.33
Tue 12 Jan 22:30:01 IST 2021,35.37,24.74
Tue 12 Jan 23:00:01 IST 2021,87.37,29.14
Tue 12 Jan 23:30:01 IST 2021,68.28,27.49
Wed 13 Jan 00:00:01 IST 2021,76.77,33.06
Wed 13 Jan 00:30:01 IST 2021,60.07,32.25
Wed 13 Jan 01:00:01 IST 2021,61.63,32.34
Wed 13 Jan 01:30:01 IST 2021,21.99,29
Wed 13 Jan 02:00:01 IST 2021,73.02,30.92
Wed 13 Jan 02:30:02 IST 2021,85.92,29.28
Wed 13 Jan 03:00:01 IST 2021,62.04,33.05
Wed 13 Jan 03:30:01 IST 2021,80.02,28.98
Wed 13 Jan 04:00:01 IST 2021,64.42,28.5
Wed 13 Jan 04:30:01 IST 2021,28.2,30.8
Wed 13 Jan 05:00:01 IST 2021,78.91,32.65
Wed 13 Jan 05:30:01 IST 2021,68.5,31.32
Wed 13 Jan 06:00:01 IST 2021,71.99,29.75
Wed 13 Jan 06:30:01 IST 2021,27.7,29.81
Wed 13 Jan 07:00:01 IST 2021,78.19,28.48
Wed 13 Jan 07:30:01 IST 2021,75.44,31.1
Wed 13 Jan 08:00:01 IST 2021,1.52,8.54
Wed 13 Jan 08:30:01 IST 2021,76.46,30.97
Wed 13 Jan 09:00:01 IST 2021,73.36,35.45
Wed 13 Jan 09:30:01 IST 2021,67.35,29.21
Wed 13 Jan 10:00:01 IST 2021,45.86,32.65
Wed 13 Jan 10:30:01 IST 2021,79.52,31.77
Wed 13 Jan 11:00:01 IST 2021,82.58,31.62
Wed 13 Jan 11:30:01 IST 2021,83.01,24.21
Wed 13 Jan 12:00:01 IST 2021,76.17,30.95
Wed 13 Jan 12:30:02 IST 2021,81.98,31.7
Wed 13 Jan 13:00:01 IST 2021,84.87,32.67
Wed 13 Jan 13:30:01 IST 2021,81.17,29.01
Wed 13 Jan 14:00:01 IST 2021,51.19,29.71
Wed 13 Jan 14:30:01 IST 2021,41.18,27.57
Wed 13 Jan 15:00:01 IST 2021,56.68,27.49
Wed 13 Jan 15:30:01 IST 2021,82.31,27.21
Wed 13 Jan 16:00:01 IST 2021,57.58,28.21
Wed 13 Jan 16:30:01 IST 2021,80.3,26.08
Wed 13 Jan 17:00:01 IST 2021,81.57,31.07
Wed 13 Jan 17:30:01 IST 2021,87.98,21.97
Wed 13 Jan 18:00:01 IST 2021,82.86,29
Wed 13 Jan 18:30:01 IST 2021,24.75,24.1
Wed 13 Jan 19:00:02 IST 2021,71.59,25.21
Wed 13 Jan 19:30:01 IST 2021,76.21,30.78
Wed 13 Jan 20:00:02 IST 2021,75.22,27.93
Wed 13 Jan 20:30:01 IST 2021,45.21,28.28
Wed 13 Jan 21:00:01 IST 2021,70.57,27.32
Wed 13 Jan 21:30:01 IST 2021,43.3,26.72
Wed 13 Jan 22:00:01 IST 2021,74.67,33.8
Wed 13 Jan 22:30:01 IST 2021,34.26,23.85
Wed 13 Jan 23:00:01 IST 2021,73.43,28.89
Wed 13 Jan 23:30:01 IST 2021,77.79,28.31
Thu 14 Jan 00:00:01 IST 2021,79.71,31.4
Thu 14 Jan 00:30:01 IST 2021,40.49,20.36
Thu 14 Jan 01:00:01 IST 2021,51.94,23.58
Thu 14 Jan 01:30:01 IST 2021,73.26,30.78
Thu 14 Jan 02:00:02 IST 2021,33.86,28.81
Thu 14 Jan 02:30:01 IST 2021,81.34,30.47
Thu 14 Jan 03:00:01 IST 2021,83.24,30.21
Thu 14 Jan 03:30:01 IST 2021,79.52,28.54
Thu 14 Jan 04:00:01 IST 2021,65.1,31.19
Thu 14 Jan 04:30:01 IST 2021,31.67,32.4
Thu 14 Jan 05:00:01 IST 2021,63.53,31.68
Thu 14 Jan 05:30:02 IST 2021,67.01,32.27
Thu 14 Jan 06:00:01 IST 2021,72.78,33.02
Thu 14 Jan 06:30:01 IST 2021,73.15,31.23
Thu 14 Jan 07:00:01 IST 2021,80.78,28.58
Thu 14 Jan 07:30:01 IST 2021,56.05,32.7
Thu 14 Jan 08:00:01 IST 2021,0.72,5.08
Thu 14 Jan 08:30:01 IST 2021,27.85,31.9
Thu 14 Jan 09:00:01 IST 2021,80.63,28.94
Thu 14 Jan 09:30:01 IST 2021,80.85,30.55
Thu 14 Jan 10:00:01 IST 2021,82.21,31.23
Thu 14 Jan 10:30:02 IST 2021,76.86,30.69
Thu 14 Jan 11:00:01 IST 2021,76.59,31.54
Thu 14 Jan 11:30:02 IST 2021,73.28,30.3
Thu 14 Jan 12:00:01 IST 2021,17.92,27
Thu 14 Jan 12:30:01 IST 2021,5.78,22.87
Thu 14 Jan 13:00:01 IST 2021,10.32,27.75
Thu 14 Jan 13:30:01 IST 2021,73.47,17.62
Thu 14 Jan 14:00:01 IST 2021,63.6,21.39
Thu 14 Jan 14:30:01 IST 2021,77.94,22.35
Thu 14 Jan 15:00:01 IST 2021,79.3,24.99
Thu 14 Jan 15:30:01 IST 2021,81.33,20.3
Thu 14 Jan 16:00:01 IST 2021,74.97,22.95
Thu 14 Jan 16:30:01 IST 2021,76.03,9.39
Thu 14 Jan 17:00:01 IST 2021,70.23,19.54
Thu 14 Jan 17:30:02 IST 2021,80.76,23.15
Thu 14 Jan 18:00:01 IST 2021,82.49,23
Thu 14 Jan 18:30:01 IST 2021,84.43,27.74
Thu 14 Jan 19:00:01 IST 2021,56.02,17.77
Thu 14 Jan 19:30:01 IST 2021,74.15,21.75
Thu 14 Jan 20:00:01 IST 2021,70.68,21.39
Thu 14 Jan 20:30:01 IST 2021,71.68,19.36
Thu 14 Jan 21:00:01 IST 2021,75.93,20.4
Thu 14 Jan 21:30:01 IST 2021,71.34,22.68
Thu 14 Jan 22:00:01 IST 2021,54.63,26.04
Thu 14 Jan 22:30:01 IST 2021,33.54,22.52
Thu 14 Jan 23:00:01 IST 2021,61.21,23.52
Thu 14 Jan 23:30:01 IST 2021,69.73,21.95
Fri 15 Jan 00:00:01 IST 2021,68.48,23.32
Fri 15 Jan 00:30:01 IST 2021,79.86,21.26
Fri 15 Jan 01:00:01 IST 2021,63.58,26.03
Fri 15 Jan 01:30:01 IST 2021,68.3,24.43
Fri 15 Jan 02:00:01 IST 2021,44.71,30.76
Fri 15 Jan 02:30:01 IST 2021,81.57,22.36
Fri 15 Jan 03:00:01 IST 2021,62.19,18.62
Fri 15 Jan 03:30:01 IST 2021,66.16,24.5
Fri 15 Jan 04:00:01 IST 2021,73.42,24.57
Fri 15 Jan 04:30:01 IST 2021,71.49,24.59
Fri 15 Jan 05:00:01 IST 2021,41.84,30.84
Fri 15 Jan 05:30:01 IST 2021,10.47,30.91
Fri 15 Jan 06:00:01 IST 2021,74.88,25.02
Fri 15 Jan 06:30:01 IST 2021,69.63,26.29
Fri 15 Jan 07:00:01 IST 2021,66.78,21.23
Fri 15 Jan 07:30:01 IST 2021,81.77,23.78
Fri 15 Jan 08:00:01 IST 2021,76.58,21.49
Fri 15 Jan 08:30:01 IST 2021,81.03,23.17
Fri 15 Jan 09:00:01 IST 2021,76.96,24.7
Fri 15 Jan 09:30:01 IST 2021,76.01,25.67
Fri 15 Jan 10:00:01 IST 2021,14.59,27.65
Fri 15 Jan 10:30:01 IST 2021,5.9,24.77
Fri 15 Jan 11:00:01 IST 2021,13.6,27.49
Fri 15 Jan 11:30:01 IST 2021,80.91,27.39
Fri 15 Jan 12:00:01 IST 2021,80.11,
Fri 15 Jan 12:30:02 IST 2021,53.65,20.66
Fri 15 Jan 13:00:01 IST 2021,65.28,13.16
Fri 15 Jan 13:30:01 IST 2021,68.5,21.14
Fri 15 Jan 14:00:01 IST 2021,74.77,24.8
Fri 15 Jan 14:30:01 IST 2021,77.77,21.85
Fri 15 Jan 15:00:01 IST 2021,74.84,24.5
Fri 15 Jan 15:30:02 IST 2021,65.8,20.79
Fri 15 Jan 16:00:01 IST 2021,75.69,13.36
Fri 15 Jan 16:30:01 IST 2021,78.39,22.7
Fri 15 Jan 17:00:01 IST 2021,13.57,31.22
Fri 15 Jan 17:30:01 IST 2021,5.31,22.31
Fri 15 Jan 18:00:01 IST 2021,65.97,20.24
Fri 15 Jan 18:30:01 IST 2021,64.46,21.76
Fri 15 Jan 19:00:01 IST 2021,75.96,24.21
Fri 15 Jan 19:30:01 IST 2021,69.03,27.9
Fri 15 Jan 20:00:01 IST 2021,19.34,29.08
Fri 15 Jan 20:30:01 IST 2021,6.66,24.49
Fri 15 Jan 21:00:02 IST 2021,70.68,17.76
Fri 15 Jan 21:30:01 IST 2021,38.18,15.5
Fri 15 Jan 22:00:01 IST 2021,68.26,21.44
Fri 15 Jan 22:30:01 IST 2021,49.76,17.59
Fri 15 Jan 23:00:01 IST 2021,76.06,19.86
Fri 15 Jan 23:30:01 IST 2021,81.67,25.72
Sat 16 Jan 00:00:01 IST 2021,87.8,27.83
Sat 16 Jan 00:30:01 IST 2021,75.36,25.92
Sat 16 Jan 01:00:01 IST 2021,72.24,23.33
Sat 16 Jan 01:30:02 IST 2021,70.43,24.5
Sat 16 Jan 02:00:01 IST 2021,82.58,22.83
Sat 16 Jan 02:30:02 IST 2021,69.83,20.22
Sat 16 Jan 03:00:01 IST 2021,21.61,29.6
Sat 16 Jan 03:30:01 IST 2021,12.01,29.88
Sat 16 Jan 04:00:01 IST 2021,73.4,25.19
Sat 16 Jan 04:30:01 IST 2021,78.62,25.08
Sat 16 Jan 05:00:01 IST 2021,80.65,21.81
Sat 16 Jan 05:30:01 IST 2021,78.71,25.09
Sat 16 Jan 06:00:01 IST 2021,20.48,28.72
Sat 16 Jan 06:30:01 IST 2021,10.14,29.28
Sat 16 Jan 07:00:01 IST 2021,27.62,22.26
Sat 16 Jan 07:30:01 IST 2021,8.75,28.65
Sat 16 Jan 08:00:01 IST 2021,72.62,27.75
Sat 16 Jan 08:30:01 IST 2021,80.73,21.8
Sat 16 Jan 09:00:01 IST 2021,81.36,25.15
Sat 16 Jan 09:30:02 IST 2021,83.09,24.11
Sat 16 Jan 10:00:01 IST 2021,75.55,20.68
Sat 16 Jan 10:30:01 IST 2021,81.04,22.29
Sat 16 Jan 11:00:01 IST 2021,7.53,27.66
Sat 16 Jan 11:30:01 IST 2021,6.77,28.11
Sat 16 Jan 12:00:01 IST 2021,69.65,20.36
Sat 16 Jan 12:30:01 IST 2021,48.3,17.47
Sat 16 Jan 13:00:01 IST 2021,76.6,16.08
Sat 16 Jan 13:30:01 IST 2021,68.11,22.18
Sat 16 Jan 14:00:01 IST 2021,79.61,22.37
Sat 16 Jan 14:30:01 IST 2021,79.29,20.6
Sat 16 Jan 15:00:01 IST 2021,66.63,16.46
Sat 16 Jan 15:30:01 IST 2021,69.21,12.88
Sat 16 Jan 16:00:01 IST 2021,80.95,20.44
Sat 16 Jan 16:30:01 IST 2021,68.25,17.79
Sat 16 Jan 17:00:01 IST 2021,79.4,23.86
Sat 16 Jan 17:30:01 IST 2021,47.79,26.54
Sat 16 Jan 18:00:01 IST 2021,61.1,21.59
Sat 16 Jan 18:30:02 IST 2021,53.47,24.84
Sat 16 Jan 19:00:01 IST 2021,67.11,20.57
Sat 16 Jan 19:30:01 IST 2021,1.79,10.95
Sat 16 Jan 20:00:01 IST 2021,61.71,21.11
Sat 16 Jan 20:30:01 IST 2021,59.59,25.26
Sat 16 Jan 21:00:01 IST 2021,61.31,19.13
Sat 16 Jan 21:30:01 IST 2021,67.46,24.77
Sat 16 Jan 22:00:01 IST 2021,64.92,23.76
Sat 16 Jan 22:30:01 IST 2021,60.65,22.69
Sat 16 Jan 23:00:01 IST 2021,52.84,23.97
Sat 16 Jan 23:30:01 IST 2021,56.01,22.83
Sun 17 Jan 00:00:01 IST 2021,61.36,22.13
Sun 17 Jan 00:30:01 IST 2021,59.13,21.04
Sun 17 Jan 01:00:01 IST 2021,79.55,21.2
Sun 17 Jan 01:30:01 IST 2021,52.64,23.39
Sun 17 Jan 02:00:01 IST 2021,56.33,25.77
Sun 17 Jan 02:30:01 IST 2021,58.71,18.93
Sun 17 Jan 03:00:01 IST 2021,67.73,25.77
Sun 17 Jan 03:30:01 IST 2021,76.86,27.37
Sun 17 Jan 04:00:01 IST 2021,63.13,25.33
Sun 17 Jan 04:30:01 IST 2021,71.05,23.97
Sun 17 Jan 05:00:01 IST 2021,56.18,24.45
Sun 17 Jan 05:30:01 IST 2021,69.07,24.5
Sun 17 Jan 06:00:01 IST 2021,71.36,19.98
Sun 17 Jan 06:30:02 IST 2021,75.21,20.67
Sun 17 Jan 07:00:01 IST 2021,56.15,23.28
Sun 17 Jan 07:30:01 IST 2021,76.66,20.7
Sun 17 Jan 08:00:01 IST 2021,55.63,17.81
Sun 17 Jan 08:30:01 IST 2021,63.17,23.67
Sun 17 Jan 09:00:01 IST 2021,73.05,25.06
Sun 17 Jan 09:30:01 IST 2021,70.22,25.37
Sun 17 Jan 10:00:01 IST 2021,77.49,26.43
Sun 17 Jan 10:30:01 IST 2021,75.36,26.8
Sun 17 Jan 11:00:01 IST 2021,74.43,24.52
Sun 17 Jan 11:30:01 IST 2021,44.06,25.77
Sun 17 Jan 12:00:01 IST 2021,65.69,24.87
Sun 17 Jan 12:30:01 IST 2021,39.48,8.35
Sun 17 Jan 13:00:01 IST 2021,61.71,22.08
Sun 17 Jan 13:30:01 IST 2021,75.65,25.56
Sun 17 Jan 14:00:01 IST 2021,64.13,22.86
Sun 17 Jan 14:30:01 IST 2021,72.65,21.96
Sun 17 Jan 15:00:01 IST 2021,76.75,24.44
Sun 17 Jan 15:30:01 IST 2021,72.56,22.69
Sun 17 Jan 16:00:01 IST 2021,70.35,26.74
Sun 17 Jan 16:30:01 IST 2021,70.57,21.74
Sun 17 Jan 17:00:01 IST 2021,55.44,23.32
Sun 17 Jan 17:30:01 IST 2021,70.26,23.87
Sun 17 Jan 18:00:01 IST 2021,75.36,24.96
Sun 17 Jan 18:30:01 IST 2021,67.67,22.91
Sun 17 Jan 19:00:01 IST 2021,74.68,23.44
Sun 17 Jan 19:30:01 IST 2021,59.24,20.88
Sun 17 Jan 20:00:01 IST 2021,59.99,25.63
Sun 17 Jan 20:30:01 IST 2021,41.24,27.41
Sun 17 Jan 21:00:01 IST 2021,55.16,24.31
Sun 17 Jan 21:30:01 IST 2021,23.88,26.99
Sun 17 Jan 22:00:01 IST 2021,76.48,29.9
Sun 17 Jan 22:30:01 IST 2021,25.18,25.89
Sun 17 Jan 23:00:01 IST 2021,70.48,20.78
Sun 17 Jan 23:30:01 IST 2021,76.42,26.73
Mon 18 Jan 00:00:01 IST 2021,77.66,24.21
Mon 18 Jan 00:30:01 IST 2021,70.82,25.69
Mon 18 Jan 01:00:01 IST 2021,70.08,20.22
Mon 18 Jan 01:30:01 IST 2021,78.05,24.52
Mon 18 Jan 02:00:01 IST 2021,78.83,25.86
Mon 18 Jan 02:30:01 IST 2021,51.36,22.3
Mon 18 Jan 03:00:01 IST 2021,78.68,23.09
Mon 18 Jan 03:30:01 IST 2021,10.11,33.08
Mon 18 Jan 04:00:01 IST 2021,23.07,34.06
Mon 18 Jan 04:30:01 IST 2021,14.59,27.9
