Date,Download,Upload
Sat  2 Jan 07:30:01 IST 2021,6.26,10.88
Sat  2 Jan 08:00:01 IST 2021,8.92,15.52
Sat  2 Jan 08:30:01 IST 2021,14.04,12.93
Sat  2 Jan 09:00:01 IST 2021,15.78,16.76
Sat  2 Jan 09:30:01 IST 2021,9.89,11.67
Sat  2 Jan 10:00:01 IST 2021,18.02,16.09
Sat  2 Jan 10:30:01 IST 2021,18.37,12.27
Sat  2 Jan 11:00:01 IST 2021,11.17,15.11
Sat  2 Jan 11:30:01 IST 2021,11.94,20.86
Sat  2 Jan 12:00:01 IST 2021,16.69,16.91
Sat  2 Jan 12:30:01 IST 2021,12.95,18.06
Sat  2 Jan 13:00:02 IST 2021,20.14,19.17
Sat  2 Jan 13:30:01 IST 2021,17.29,13.08
Sat  2 Jan 14:00:01 IST 2021,3.13,5.49
Sat  2 Jan 14:30:01 IST 2021,24.42,19.66
Sat  2 Jan 15:00:01 IST 2021,21.78,13.17
Sat  2 Jan 15:30:01 IST 2021,16.87,11.46
Sat  2 Jan 16:00:01 IST 2021,21.16,13.11
Sat  2 Jan 16:30:01 IST 2021,6.14,4.83
Sat  2 Jan 17:00:01 IST 2021,3.19,12.53
Sat  2 Jan 17:30:01 IST 2021,12.94,13.56
Sat  2 Jan 18:00:01 IST 2021,12.29,16.46
Sat  2 Jan 18:30:01 IST 2021,18.4,11.17
Sat  2 Jan 19:00:01 IST 2021,8.25,9.41
Sat  2 Jan 19:30:01 IST 2021,16.29,20.74
Sat  2 Jan 20:00:01 IST 2021,19.7,16.67
Sat  2 Jan 20:30:01 IST 2021,18.62,10.92
Sat  2 Jan 21:00:01 IST 2021,6.94,5.5
Sat  2 Jan 21:30:01 IST 2021,1.88,2.51
Sat  2 Jan 22:00:01 IST 2021,9.48,14.86
Sat  2 Jan 22:30:01 IST 2021,3.15,17.18
Sat  2 Jan 23:00:01 IST 2021,14.63,20.2
Sat  2 Jan 23:30:02 IST 2021,22.52,18.56
Sun  3 Jan 00:00:01 IST 2021,18.72,18.42
Sun  3 Jan 00:30:01 IST 2021,19.6,18.85
Sun  3 Jan 01:00:01 IST 2021,17.52,22.5
Sun  3 Jan 01:30:01 IST 2021,23.88,21.69
Sun  3 Jan 02:00:01 IST 2021,13,16.43
Sun  3 Jan 02:30:01 IST 2021,8.66,18.97
Sun  3 Jan 03:00:01 IST 2021,18.45,22.04
Sun  3 Jan 03:30:01 IST 2021,3.09,16.58
Sun  3 Jan 04:00:01 IST 2021,20.71,16.51
Sun  3 Jan 04:30:01 IST 2021,20.16,19.87
Sun  3 Jan 05:00:01 IST 2021,18.71,17.5
Sun  3 Jan 05:30:01 IST 2021,22.97,21.05
Sun  3 Jan 06:00:01 IST 2021,13.83,14.67
Sun  3 Jan 06:30:02 IST 2021,17.28,20.67
Sun  3 Jan 07:00:01 IST 2021,20.19,17.07
Sun  3 Jan 07:30:01 IST 2021,17.37,21.78
Sun  3 Jan 08:00:01 IST 2021,15.63,15.64
Sun  3 Jan 08:30:01 IST 2021,3.28,2.18
Sun  3 Jan 09:00:01 IST 2021,13.67,14.79
Sun  3 Jan 09:30:01 IST 2021,7.64,9.25
Sun  3 Jan 10:00:01 IST 2021,5.71,6.17
Sun  3 Jan 10:30:01 IST 2021,7.18,8.37
Sun  3 Jan 11:00:01 IST 2021,10.67,11.31
Sun  3 Jan 11:30:01 IST 2021,9.35,7.66
Sun  3 Jan 12:00:01 IST 2021,13.86,14.5
Sun  3 Jan 12:30:01 IST 2021,7,13.62
Sun  3 Jan 13:00:01 IST 2021,14.53,15.27
Sun  3 Jan 13:30:01 IST 2021,6.92,7.31
Sun  3 Jan 14:00:01 IST 2021,6,11.04
Sun  3 Jan 14:30:01 IST 2021,5.45,11.26
Sun  3 Jan 15:00:01 IST 2021,,
Sun  3 Jan 15:30:01 IST 2021,10.74,6.74
Sun  3 Jan 16:00:02 IST 2021,18.45,16.09
Sun  3 Jan 16:30:02 IST 2021,16.29,13.41
Sun  3 Jan 17:00:01 IST 2021,16.75,10.93
Sun  3 Jan 17:30:01 IST 2021,0.24,0.4
Sun  3 Jan 18:00:01 IST 2021,5.21,10.5
Sun  3 Jan 18:30:01 IST 2021,9.81,3.46
Sun  3 Jan 19:00:01 IST 2021,0.44,1
Sun  3 Jan 19:30:01 IST 2021,2.81,5.54
Sun  3 Jan 20:00:01 IST 2021,0.36,0.98
Sun  3 Jan 20:30:01 IST 2021,0.18,3.1
Sun  3 Jan 21:00:01 IST 2021,13.37,14.15
Sun  3 Jan 21:30:02 IST 2021,6.81,6.48
Sun  3 Jan 22:00:01 IST 2021,11.07,11.38
Sun  3 Jan 22:30:01 IST 2021,15.32,14.02
Sun  3 Jan 23:00:01 IST 2021,12.82,15.06
Sun  3 Jan 23:30:01 IST 2021,2.79,16.62
Mon  4 Jan 00:00:02 IST 2021,20.53,14.47
Mon  4 Jan 00:30:02 IST 2021,16.66,13.54
Mon  4 Jan 01:00:01 IST 2021,18.78,14.62
Mon  4 Jan 01:30:01 IST 2021,19.91,15.75
Mon  4 Jan 02:00:01 IST 2021,16.11,16.04
Mon  4 Jan 02:30:01 IST 2021,20.49,23.61
Mon  4 Jan 03:00:01 IST 2021,13.13,14.97
Mon  4 Jan 03:30:01 IST 2021,18.57,14.99
Mon  4 Jan 04:00:01 IST 2021,14.41,19.17
Mon  4 Jan 04:30:01 IST 2021,5.63,12.75
Mon  4 Jan 05:00:01 IST 2021,15.18,18.68
Mon  4 Jan 05:30:01 IST 2021,16.84,21.58
Mon  4 Jan 06:00:01 IST 2021,6.02,15.66
Mon  4 Jan 06:30:01 IST 2021,7.1,15.65
Mon  4 Jan 07:00:01 IST 2021,15.91,16.15
Mon  4 Jan 07:30:01 IST 2021,16.72,14.97
Mon  4 Jan 08:00:01 IST 2021,20.08,15.42
Mon  4 Jan 08:30:01 IST 2021,17.94,16.15
Mon  4 Jan 09:00:01 IST 2021,12.41,16.28
Mon  4 Jan 09:30:01 IST 2021,3.29,14.57
Mon  4 Jan 10:00:01 IST 2021,3.67,2.54
Mon  4 Jan 10:30:01 IST 2021,15.13,14.68
Mon  4 Jan 11:00:01 IST 2021,15.18,14.79
Mon  4 Jan 11:30:01 IST 2021,2.12,11.11
Mon  4 Jan 12:00:01 IST 2021,1.15,23.7
Mon  4 Jan 12:30:01 IST 2021,2.27,17.24
Mon  4 Jan 13:00:01 IST 2021,17.35,17.5
Mon  4 Jan 13:30:01 IST 2021,18,15.26
Mon  4 Jan 14:00:01 IST 2021,8.94,16.69
Mon  4 Jan 14:30:01 IST 2021,24.24,18.95
Mon  4 Jan 15:00:01 IST 2021,21.94,19.39
Mon  4 Jan 15:30:02 IST 2021,17.83,16.78
Mon  4 Jan 16:00:01 IST 2021,17.92,15.25
Mon  4 Jan 16:30:01 IST 2021,16.64,15.71
Mon  4 Jan 17:00:01 IST 2021,5.38,13.6
Mon  4 Jan 17:30:01 IST 2021,1.87,14.66
Mon  4 Jan 18:00:01 IST 2021,21.96,18.59
Mon  4 Jan 18:30:01 IST 2021,2.97,16.53
Mon  4 Jan 19:00:01 IST 2021,0.24,0.92
Mon  4 Jan 19:30:01 IST 2021,11.92,13.6
Mon  4 Jan 20:00:01 IST 2021,20.96,20.3
Mon  4 Jan 20:30:01 IST 2021,12.14,18.85
Mon  4 Jan 21:00:01 IST 2021,10.88,18.73
Mon  4 Jan 21:30:01 IST 2021,13.32,11.28
Mon  4 Jan 22:00:01 IST 2021,11.59,9.7
Mon  4 Jan 22:30:01 IST 2021,12.28,13.73
Mon  4 Jan 23:00:01 IST 2021,13.02,8.94
Mon  4 Jan 23:30:01 IST 2021,14.03,12.7
Tue  5 Jan 00:00:01 IST 2021,15.27,15.44
Tue  5 Jan 00:30:01 IST 2021,20.57,18.75
Tue  5 Jan 01:00:01 IST 2021,15.95,13.87
Tue  5 Jan 01:30:01 IST 2021,21.26,13.2
Tue  5 Jan 02:00:01 IST 2021,21.7,17.07
Tue  5 Jan 02:30:01 IST 2021,4.52,18.15
Tue  5 Jan 03:00:01 IST 2021,12.12,15.68
Tue  5 Jan 03:30:01 IST 2021,4.33,15.83
Tue  5 Jan 04:00:01 IST 2021,13.05,16.23
Tue  5 Jan 04:30:01 IST 2021,6.42,13.88
Tue  5 Jan 05:00:01 IST 2021,9.7,13.58
Tue  5 Jan 05:30:01 IST 2021,3.52,17.01
Tue  5 Jan 06:00:02 IST 2021,21.23,22.76
Tue  5 Jan 06:30:01 IST 2021,5.73,20.05
Tue  5 Jan 07:00:01 IST 2021,11.05,14.67
Tue  5 Jan 07:30:01 IST 2021,18.75,11.17
Tue  5 Jan 08:00:01 IST 2021,12.58,18.35
Tue  5 Jan 08:30:01 IST 2021,,
Tue  5 Jan 09:00:01 IST 2021,16.25,16.72
Tue  5 Jan 09:30:01 IST 2021,15.21,12.6
Tue  5 Jan 10:00:01 IST 2021,6.78,7.64
Tue  5 Jan 10:30:01 IST 2021,18.31,17.5
Tue  5 Jan 11:00:01 IST 2021,13.27,18.56
Tue  5 Jan 11:30:01 IST 2021,13,15.65
Tue  5 Jan 12:00:01 IST 2021,6.89,9.64
Tue  5 Jan 12:30:01 IST 2021,10.49,10.8
Tue  5 Jan 13:00:01 IST 2021,15.56,13.25
Tue  5 Jan 13:30:01 IST 2021,6.22,6.45
Tue  5 Jan 14:00:01 IST 2021,10.95,9.88
Tue  5 Jan 14:30:02 IST 2021,11.37,11.01
Tue  5 Jan 15:00:01 IST 2021,4.79,3.67
Tue  5 Jan 15:30:01 IST 2021,3.53,3.08
Tue  5 Jan 16:00:02 IST 2021,9.3,10.52
Tue  5 Jan 16:30:01 IST 2021,12.67,12.17
Tue  5 Jan 17:00:01 IST 2021,11.01,12.1
Tue  5 Jan 17:30:01 IST 2021,10.06,10.12
Tue  5 Jan 18:00:01 IST 2021,9.48,7.62
Tue  5 Jan 18:30:01 IST 2021,1.08,2.9
Tue  5 Jan 19:00:01 IST 2021,8.73,12.47
Tue  5 Jan 19:30:01 IST 2021,7.22,9.38
Tue  5 Jan 20:00:01 IST 2021,11.18,12.3
Tue  5 Jan 20:30:01 IST 2021,14.85,13.42
Tue  5 Jan 21:00:01 IST 2021,8.62,10.42
Tue  5 Jan 21:30:01 IST 2021,15.11,22.97
Tue  5 Jan 22:00:01 IST 2021,10.36,16.57
Tue  5 Jan 22:30:01 IST 2021,7.91,6.1
Tue  5 Jan 23:00:02 IST 2021,11.84,13.67
Tue  5 Jan 23:30:01 IST 2021,3.25,13.98
Wed  6 Jan 00:00:01 IST 2021,6.96,13.28
Wed  6 Jan 00:30:01 IST 2021,3.21,9.03
Wed  6 Jan 01:00:01 IST 2021,13.14,17.03
Wed  6 Jan 01:30:01 IST 2021,10.72,15.47
Wed  6 Jan 02:00:01 IST 2021,8.17,13.61
Wed  6 Jan 02:30:01 IST 2021,11.06,14.11
Wed  6 Jan 03:00:01 IST 2021,12.54,19.77
Wed  6 Jan 03:30:01 IST 2021,11.25,13.61
Wed  6 Jan 04:00:01 IST 2021,11.44,11.26
Wed  6 Jan 04:30:01 IST 2021,7.9,8.57
Wed  6 Jan 05:00:01 IST 2021,9.52,15.59
Wed  6 Jan 05:30:01 IST 2021,12.67,11.08
Wed  6 Jan 06:00:02 IST 2021,5.15,11.82
Wed  6 Jan 06:30:01 IST 2021,8.28,11.83
Wed  6 Jan 07:00:01 IST 2021,6.48,15.09
Wed  6 Jan 07:30:01 IST 2021,12.23,17.07
Wed  6 Jan 08:00:01 IST 2021,0.3,0.99
Wed  6 Jan 08:30:01 IST 2021,8.69,10.18
Wed  6 Jan 09:00:01 IST 2021,10.82,11.03
Wed  6 Jan 09:30:01 IST 2021,,
Wed  6 Jan 10:00:02 IST 2021,10.33,6.96
Wed  6 Jan 10:30:02 IST 2021,13.02,14.01
Wed  6 Jan 11:00:01 IST 2021,11.27,11.38
Wed  6 Jan 11:30:01 IST 2021,7.1,13.86
Wed  6 Jan 12:00:01 IST 2021,10.99,13.43
Wed  6 Jan 12:30:02 IST 2021,11.55,11.09
Wed  6 Jan 13:00:01 IST 2021,12.03,12.31
Wed  6 Jan 13:30:01 IST 2021,1.4,4.54
Wed  6 Jan 14:00:01 IST 2021,13,10.4
Wed  6 Jan 14:30:01 IST 2021,13.12,12.85
Wed  6 Jan 15:00:01 IST 2021,11.39,13.9
Wed  6 Jan 15:30:01 IST 2021,12.86,13.24
Wed  6 Jan 16:00:01 IST 2021,4.42,8.97
Wed  6 Jan 16:30:01 IST 2021,3.49,10.61
Wed  6 Jan 17:00:01 IST 2021,2.04,14.69
Wed  6 Jan 17:30:01 IST 2021,3.45,8.15
Wed  6 Jan 18:00:01 IST 2021,1.73,8.07
Wed  6 Jan 18:30:01 IST 2021,0.09,0.35
Wed  6 Jan 19:00:01 IST 2021,9.67,11.9
Wed  6 Jan 19:30:01 IST 2021,5.78,4.67
Wed  6 Jan 20:00:01 IST 2021,8.72,15.07
Wed  6 Jan 20:30:01 IST 2021,1.53,0
Wed  6 Jan 21:00:01 IST 2021,10.18,7.11
Wed  6 Jan 21:30:01 IST 2021,4.66,0
Wed  6 Jan 22:00:01 IST 2021,16.36,12.69
Wed  6 Jan 22:30:01 IST 2021,22.73,22.4
Wed  6 Jan 23:00:01 IST 2021,15.76,15.01
Wed  6 Jan 23:30:01 IST 2021,21.91,17.97
Thu  7 Jan 00:00:01 IST 2021,29.8,20.83
Thu  7 Jan 00:30:01 IST 2021,23.15,16.88
Thu  7 Jan 01:00:01 IST 2021,25.26,23.85
Thu  7 Jan 01:30:01 IST 2021,28.55,20.85
Thu  7 Jan 02:00:01 IST 2021,21.37,15.6
Thu  7 Jan 02:30:01 IST 2021,28.48,19.81
Thu  7 Jan 03:00:01 IST 2021,23.64,14.04
Thu  7 Jan 03:30:01 IST 2021,28.8,17.31
Thu  7 Jan 04:00:01 IST 2021,19.29,14.01
Thu  7 Jan 04:30:01 IST 2021,20.7,13.82
Thu  7 Jan 05:00:01 IST 2021,27.98,17.2
Thu  7 Jan 05:30:01 IST 2021,27.07,20.63
Thu  7 Jan 06:00:01 IST 2021,27.2,18.88
Thu  7 Jan 06:30:01 IST 2021,27.29,23.86
Thu  7 Jan 07:00:01 IST 2021,25.27,16.13
Thu  7 Jan 07:30:01 IST 2021,29.89,18.67
Thu  7 Jan 08:00:01 IST 2021,26.19,20.48
Thu  7 Jan 08:30:02 IST 2021,29.48,26.69
Thu  7 Jan 09:00:01 IST 2021,24.39,17.72
Thu  7 Jan 09:30:01 IST 2021,24.32,18.75
Thu  7 Jan 10:00:01 IST 2021,25.76,17.86
Thu  7 Jan 10:30:01 IST 2021,13.55,12.7
Thu  7 Jan 11:00:01 IST 2021,13.15,19.11
Thu  7 Jan 11:30:01 IST 2021,28.86,17.56
Thu  7 Jan 12:00:01 IST 2021,23.12,17.12
Thu  7 Jan 12:30:01 IST 2021,23.2,18.36
Thu  7 Jan 14:00:28 IST 2021,6.7,7.45
Thu  7 Jan 14:30:01 IST 2021,10.32,12.03
Thu  7 Jan 15:00:01 IST 2021,13.75,13.22
Thu  7 Jan 15:30:01 IST 2021,10.8,15.75
Thu  7 Jan 16:00:01 IST 2021,6.42,
Thu  7 Jan 16:30:01 IST 2021,13.48,11.92
Thu  7 Jan 17:00:01 IST 2021,8.36,8.02
Thu  7 Jan 17:30:01 IST 2021,10.22,9.26
Thu  7 Jan 18:00:02 IST 2021,9.96,11.48
Thu  7 Jan 18:30:01 IST 2021,10.09,9.75
Thu  7 Jan 19:00:01 IST 2021,2.95,2.73
Thu  7 Jan 19:30:01 IST 2021,15.2,22.67
Thu  7 Jan 20:00:01 IST 2021,10.78,12.83
Thu  7 Jan 20:30:01 IST 2021,16.41,11.9
Thu  7 Jan 21:00:01 IST 2021,3.98,9.66
Thu  7 Jan 21:30:02 IST 2021,19.36,19
Thu  7 Jan 22:00:01 IST 2021,5.79,6.86
Thu  7 Jan 22:30:01 IST 2021,14.71,10.73
Thu  7 Jan 23:00:01 IST 2021,4.44,16.72
Thu  7 Jan 23:30:01 IST 2021,14.88,16.67
Fri  8 Jan 00:00:01 IST 2021,5.94,7.07
Fri  8 Jan 00:30:01 IST 2021,12.29,13.55
Fri  8 Jan 01:00:01 IST 2021,15.8,14.32
Fri  8 Jan 01:30:02 IST 2021,18.12,13.86
Fri  8 Jan 02:00:01 IST 2021,6.8,6.32
Fri  8 Jan 02:30:01 IST 2021,18.63,15.05
Fri  8 Jan 03:00:02 IST 2021,16.64,15.98
Fri  8 Jan 03:30:01 IST 2021,12.47,17.19
Fri  8 Jan 04:00:01 IST 2021,17.73,14.96
Fri  8 Jan 04:30:01 IST 2021,22.05,17.32
Fri  8 Jan 05:00:01 IST 2021,5.83,12.81
Fri  8 Jan 05:30:02 IST 2021,20.36,15.6
Fri  8 Jan 06:00:01 IST 2021,13.81,20.55
Fri  8 Jan 06:30:01 IST 2021,16.99,10.33
Fri  8 Jan 07:00:01 IST 2021,18.72,18.02
Fri  8 Jan 07:30:01 IST 2021,17.64,16.25
Fri  8 Jan 08:00:01 IST 2021,14.5,16.83
Fri  8 Jan 08:30:01 IST 2021,14,5.18
Fri  8 Jan 09:00:01 IST 2021,17.51,15.39
Fri  8 Jan 09:30:01 IST 2021,17.73,15.6
Fri  8 Jan 10:00:01 IST 2021,7.96,8.17
Fri  8 Jan 10:30:01 IST 2021,14.42,12.37
Fri  8 Jan 11:00:01 IST 2021,8.76,12.47
Fri  8 Jan 11:30:01 IST 2021,11.16,11.1
Fri  8 Jan 12:00:01 IST 2021,11.34,13.44
Fri  8 Jan 12:30:01 IST 2021,5.92,6.46
Fri  8 Jan 13:00:01 IST 2021,7.36,8.41
Fri  8 Jan 13:30:01 IST 2021,13.61,10.11
Fri  8 Jan 14:00:01 IST 2021,11.72,11.23
Fri  8 Jan 14:30:02 IST 2021,4.95,6.51
Fri  8 Jan 15:00:01 IST 2021,15.08,9
Fri  8 Jan 15:30:01 IST 2021,15.35,13.86
Fri  8 Jan 16:00:02 IST 2021,16.89,15.28
Fri  8 Jan 16:30:01 IST 2021,12.23,13.4
Fri  8 Jan 17:00:01 IST 2021,19.9,14.83
Fri  8 Jan 17:30:01 IST 2021,6.16,7.27
Fri  8 Jan 18:00:01 IST 2021,16.73,16.02
Fri  8 Jan 18:30:01 IST 2021,5.56,11.29
Fri  8 Jan 19:00:01 IST 2021,0.68,2.41
Fri  8 Jan 19:30:01 IST 2021,18.28,17.67
Fri  8 Jan 20:00:01 IST 2021,19.55,15.1
Fri  8 Jan 20:30:02 IST 2021,21.17,10.2
Fri  8 Jan 21:00:01 IST 2021,4.16,3.23
Fri  8 Jan 21:30:01 IST 2021,4.61,6.12
Fri  8 Jan 22:00:01 IST 2021,10.3,10.43
Fri  8 Jan 22:30:01 IST 2021,12.46,4.42
Fri  8 Jan 23:00:01 IST 2021,14.14,10.8
Fri  8 Jan 23:30:01 IST 2021,19.12,19.16
Sat  9 Jan 00:00:01 IST 2021,13.27,16.5
Sat  9 Jan 00:30:01 IST 2021,10.93,12.83
Sat  9 Jan 01:00:01 IST 2021,17.6,9.98
Sat  9 Jan 01:30:01 IST 2021,14.58,11.82
Sat  9 Jan 02:00:01 IST 2021,9.23,13.45
Sat  9 Jan 02:30:01 IST 2021,13.38,13.34
Sat  9 Jan 03:00:01 IST 2021,10.32,17.11
Sat  9 Jan 03:30:01 IST 2021,6.59,14.14
Sat  9 Jan 04:00:01 IST 2021,16.78,14.48
Sat  9 Jan 04:30:01 IST 2021,18.27,14.98
Sat  9 Jan 05:00:01 IST 2021,11.95,14.63
Sat  9 Jan 05:30:01 IST 2021,15.64,14
Sat  9 Jan 06:00:01 IST 2021,14.75,18.65
Sat  9 Jan 06:30:01 IST 2021,12.01,16.53
Sat  9 Jan 07:00:01 IST 2021,28.13,24.87
Sat  9 Jan 07:30:01 IST 2021,26.81,17.28
Sat  9 Jan 08:00:01 IST 2021,2.03,5.74
Sat  9 Jan 08:30:01 IST 2021,10.99,9.5
Sat  9 Jan 09:00:01 IST 2021,5,4.69
Sat  9 Jan 09:30:01 IST 2021,4.16,11.28
Sat  9 Jan 10:00:01 IST 2021,14.64,17.88
Sat  9 Jan 10:30:01 IST 2021,7.33,6.33
Sat  9 Jan 11:00:01 IST 2021,10.53,15.55
Sat  9 Jan 11:30:01 IST 2021,12.14,14.14
Sat  9 Jan 12:00:01 IST 2021,12.34,15.89
Sat  9 Jan 12:30:01 IST 2021,25.57,17.86
Sat  9 Jan 13:00:02 IST 2021,11.99,12.56
Sat  9 Jan 13:30:01 IST 2021,19.47,17.79
Sat  9 Jan 14:00:01 IST 2021,7.93,10.56
Sat  9 Jan 14:30:01 IST 2021,14.86,15.29
Sat  9 Jan 15:00:01 IST 2021,9.51,11.34
Sat  9 Jan 15:30:01 IST 2021,20.93,19.36
Sat  9 Jan 16:00:01 IST 2021,20.34,16.09
Sat  9 Jan 16:30:01 IST 2021,2.32,3.43
Sat  9 Jan 17:00:01 IST 2021,0.65,1
Sat  9 Jan 17:30:01 IST 2021,0.43,0.76
Sat  9 Jan 18:00:01 IST 2021,0.31,1.34
Sat  9 Jan 18:30:01 IST 2021,0.16,0.31
Sat  9 Jan 19:00:01 IST 2021,3.26,2.9
Sat  9 Jan 19:30:01 IST 2021,2.74,9.57
Sat  9 Jan 20:00:01 IST 2021,17.51,12.16
Sat  9 Jan 20:30:01 IST 2021,11.6,11.87
Sat  9 Jan 21:00:01 IST 2021,12.84,11.05
Sat  9 Jan 21:30:01 IST 2021,18,7.77
Sat  9 Jan 22:00:01 IST 2021,11.48,8.34
Sat  9 Jan 22:30:01 IST 2021,14.7,16.28
Sat  9 Jan 23:00:01 IST 2021,12.92,11.5
Sat  9 Jan 23:30:01 IST 2021,0.62,3.29
Sun 10 Jan 00:00:01 IST 2021,20.29,15.22
Sun 10 Jan 00:30:01 IST 2021,16.11,17.81
Sun 10 Jan 01:00:01 IST 2021,12.7,11.97
Sun 10 Jan 01:30:01 IST 2021,18.9,13.11
Sun 10 Jan 02:00:01 IST 2021,17.38,13.03
Sun 10 Jan 02:30:01 IST 2021,5.24,14.35
Sun 10 Jan 03:00:01 IST 2021,15.05,14.53
Sun 10 Jan 03:30:01 IST 2021,13.77,14.99
Sun 10 Jan 04:00:01 IST 2021,18.61,15.46
Sun 10 Jan 04:30:01 IST 2021,16.39,18.82
Sun 10 Jan 05:00:01 IST 2021,16.78,14.41
Sun 10 Jan 05:30:01 IST 2021,16.06,14.38
Sun 10 Jan 06:00:01 IST 2021,12.92,13.57
Sun 10 Jan 06:30:01 IST 2021,18.78,16.24
Sun 10 Jan 07:00:01 IST 2021,14.91,12.56
Sun 10 Jan 07:30:01 IST 2021,11.65,17.75
Sun 10 Jan 08:00:01 IST 2021,3.61,5.35
Sun 10 Jan 08:30:01 IST 2021,11.61,13.2
Sun 10 Jan 09:00:01 IST 2021,15.38,15.03
Sun 10 Jan 09:30:01 IST 2021,15.06,16.04
Sun 10 Jan 10:00:02 IST 2021,7.85,4.25
Sun 10 Jan 10:30:01 IST 2021,0.67,4.02
Sun 10 Jan 11:00:01 IST 2021,0.45,0.94
Sun 10 Jan 11:30:01 IST 2021,14.38,17.13
Sun 10 Jan 12:00:01 IST 2021,0.6,2.41
Sun 10 Jan 12:30:02 IST 2021,13.17,16.09
Sun 10 Jan 13:00:01 IST 2021,0.95,0.41
Sun 10 Jan 13:30:01 IST 2021,3.5,11.08
Sun 10 Jan 14:00:01 IST 2021,0.58,1.3
Sun 10 Jan 14:30:01 IST 2021,10.71,15.76
Sun 10 Jan 15:00:01 IST 2021,5.27,6.25
Sun 10 Jan 15:30:01 IST 2021,3.88,9.27
Sun 10 Jan 16:00:01 IST 2021,16.11,9.33
Sun 10 Jan 16:30:01 IST 2021,2.67,2.01
Sun 10 Jan 17:00:01 IST 2021,0.01,1.07
Sun 10 Jan 17:30:01 IST 2021,9.14,2.79
Sun 10 Jan 18:00:02 IST 2021,14.38,4.26
Sun 10 Jan 18:30:01 IST 2021,13.73,16.81
Sun 10 Jan 19:00:01 IST 2021,,
Sun 10 Jan 19:30:01 IST 2021,,
Sun 10 Jan 20:00:01 IST 2021,14.21,12.76
Sun 10 Jan 20:30:01 IST 2021,13.89,14.96
Sun 10 Jan 21:00:02 IST 2021,15.6,18.61
Sun 10 Jan 21:30:01 IST 2021,,
Sun 10 Jan 22:00:01 IST 2021,13.84,12.46
Sun 10 Jan 22:30:01 IST 2021,15.82,16.45
Sun 10 Jan 23:00:01 IST 2021,16.97,16.06
Sun 10 Jan 23:30:01 IST 2021,7.97,6.87
Mon 11 Jan 00:00:01 IST 2021,14.11,15.26
Mon 11 Jan 00:30:01 IST 2021,18.18,17.63
Mon 11 Jan 01:00:01 IST 2021,12.03,17.1
Mon 11 Jan 01:30:01 IST 2021,15.65,14.77
Mon 11 Jan 02:00:01 IST 2021,15.06,14.61
Mon 11 Jan 02:30:01 IST 2021,15.15,17.74
Mon 11 Jan 03:00:01 IST 2021,18.11,15.57
Mon 11 Jan 03:30:01 IST 2021,17.6,17.12
Mon 11 Jan 04:00:01 IST 2021,8.33,9.62
Mon 11 Jan 04:30:01 IST 2021,19.27,18.68
Mon 11 Jan 05:00:01 IST 2021,11.15,14.99
Mon 11 Jan 05:30:01 IST 2021,17.13,20.01
Mon 11 Jan 06:00:01 IST 2021,15.2,15.42
Mon 11 Jan 06:30:01 IST 2021,16.92,19.84
Mon 11 Jan 07:00:01 IST 2021,16.25,13.07
Mon 11 Jan 07:30:02 IST 2021,17.66,18.57
Mon 11 Jan 08:00:01 IST 2021,3.09,5.08
Mon 11 Jan 08:30:01 IST 2021,25.82,17.17
Mon 11 Jan 09:00:01 IST 2021,22.64,23.48
Mon 11 Jan 09:30:01 IST 2021,6.63,16.56
Mon 11 Jan 10:00:01 IST 2021,4.06,15.09
Mon 11 Jan 10:30:01 IST 2021,12.73,20.07
Mon 11 Jan 11:00:02 IST 2021,8.44,21.27
Mon 11 Jan 11:30:01 IST 2021,4.09,0
Mon 11 Jan 12:00:01 IST 2021,29.26,20.98
Mon 11 Jan 12:30:01 IST 2021,12.42,6.37
Mon 11 Jan 13:00:01 IST 2021,31.34,19.79
Mon 11 Jan 13:30:01 IST 2021,9.76,16.07
Mon 11 Jan 14:00:01 IST 2021,23.06,20.84
Mon 11 Jan 14:30:01 IST 2021,0,4.65
Mon 11 Jan 15:00:01 IST 2021,10.83,8.8
Mon 11 Jan 15:30:01 IST 2021,1.04,3.2
Mon 11 Jan 16:00:01 IST 2021,21.09,18.88
Mon 11 Jan 16:30:01 IST 2021,2.19,11.54
Mon 11 Jan 17:00:01 IST 2021,0,0
Mon 11 Jan 17:30:02 IST 2021,5.7,15.37
Mon 11 Jan 18:00:01 IST 2021,,
Mon 11 Jan 18:30:01 IST 2021,0.78,2.17
Mon 11 Jan 19:00:01 IST 2021,2.12,11.63
Mon 11 Jan 19:30:01 IST 2021,4.75,11.94
Mon 11 Jan 20:00:01 IST 2021,9.43,14.17
Mon 11 Jan 20:30:01 IST 2021,6.16,14.78
Mon 11 Jan 21:00:01 IST 2021,4.17,10.59
Mon 11 Jan 21:30:01 IST 2021,3.26,6.97
Mon 11 Jan 22:00:01 IST 2021,4.66,10.25
Mon 11 Jan 22:30:01 IST 2021,2.5,5.46
Mon 11 Jan 23:00:01 IST 2021,4.08,5.87
Mon 11 Jan 23:30:01 IST 2021,16.44,15.87
Tue 12 Jan 00:00:01 IST 2021,17.41,20.69
Tue 12 Jan 00:30:01 IST 2021,5.27,16.21
Tue 12 Jan 01:00:01 IST 2021,15.54,15.14
Tue 12 Jan 01:30:01 IST 2021,10.37,16.51
Tue 12 Jan 02:00:01 IST 2021,17.02,16
Tue 12 Jan 02:30:01 IST 2021,17.2,15.9
